ano,mês,dia,hora,Rn,Gmedio,T_z1,UR_z1
2009,7,183,1330,433.4,12.22475,31975,35775
2009,7,183,1400,334.7,13.83275,31935,33.35
2009,7,183,1430,334.05,11.2765,31.51,37865
2009,7,183,1500,353.35,12.03275,32.03,35.78
2009,7,183,1530,282.8,11271,31965,36815
2009,7,183,1600,208.05,10.33875,31805,39705
2009,7,183,1630,43.0725,8.5395,31155,42505
2009,7,183,1700,16445,6.28225,30.7,42.92
2009,7,183,1730,-33435,5.0255,30455,44025
2009,7,183,1800,-51015,3.6435,29555,48.59
2009,7,184,530,-47.86,-6.31225,21.4,92
2009,7,184,600,-47445,-6.5185,21515,90.8
2009,7,184,630,-43.92,-6.70525,21.33,90.55
2009,7,184,700,-43.94,-6.9085,21.64,87.5
2009,7,184,730,-33.95,-6.89675,21375,88.3
2009,7,184,800,37035,-6.6295,22455,82.85
2009,7,184,830,102.95,-5.70375,24385,75
2009,7,184,900,182.9,-4.0905,25335,71.44
2009,7,184,930,282.9,-1.76625,26335,68.1
2009,7,184,1000,253.6,1631,27.05,64.52
2009,7,184,1030,313.2,2.74825,27875,60665
2009,7,184,1100,396.5,4.12925,28.65,55515
2009,7,184,1130,398,7.7605,28.89,52.73
2009,7,184,1200,401.85,13.03025,29345,47.92
2009,7,184,1230,408.9,10.1145,29.88,44865
2009,7,184,1300,417.1,8.5895,30.53,42.99
2009,7,184,1330,428.2,11.1125,30.87,39.18
2009,7,184,1400,439.6,12.36375,31.15,35905
2009,7,184,1430,387.8,9.85375,31255,35835
2009,7,184,1500,211,10.61,31305,35.5
2009,7,184,1530,178,9.06125,31.35,35.36
2009,7,184,1600,124215,8357,31135,39225
2009,7,184,1630,84.58,7006,30.5,40.36
2009,7,184,1700,44.76,5.71225,30.25,44375
2009,7,184,1730,-25.01,4.50325,29.79,44265
2009,7,184,1800,-56.92,3.05,29.3,46.72
2009,7,185,730,-17.56,-9877,20.48,86.7
2009,7,185,800,25045,-9.33125,20.82,83.8
2009,7,185,830,100.1,-8.24225,21975,77.25
2009,7,185,900,160.15,-6.53425,23515,71.9
2009,7,185,930,249.55,-4218,24.99,64735
2009,7,185,1000,313.25,-1.57875,26105,60.88
2009,7,185,1030,349.35,-0.32225,27065,54.71
2009,7,185,1100,387.3,2.3065,27535,52.31
2009,7,185,1130,396.2,6.24325,28225,52145
2009,7,185,1200,403.4,11.69275,28.99,48535
2009,7,185,1230,414.55,9.4035,29775,44.47
2009,7,185,1300,424.8,8.03175,30.24,41.09
2009,7,185,1330,425.05,10.3895,30.68,34.75
2009,7,185,1400,402.25,11193,31015,31005
2009,7,185,1430,411.35,9172,31.3,31065
2009,7,185,1500,217.45,9712,31.04,31.35
2009,7,185,1530,108.15,7.98825,30.34,35.85
2009,7,185,1600,142.95,6.8895,30405,35.98
2009,7,185,1630,80685,6.12275,31815,38.97
2009,7,185,1700,-12.77,4.2035,30155,38045
2009,7,185,1730,-32.83,2989,29565,38.11
2009,7,185,1800,-46435,1.5035,29.24,40.96
2009,7,186,700,-28.93,-10026,20.09,78.2
2009,7,186,730,17575,-9.83525,20645,72.9
2009,7,186,800,26975,-9.09525,21.2,69505
2009,7,186,830,81.76,-8.28075,22265,66225
2009,7,186,900,162.35,-6.81425,23475,66065
2009,7,186,930,235.95,-4607,24.56,64.84
2009,7,186,1000,326.95,-2.0455,25.95,61.86
2009,7,186,1030,387.15,-0.4735,27.47,56.75
2009,7,186,1100,357.55,2.7585,28195,50.82
2009,7,186,1130,388.8,6648,29235,49895
2009,7,186,1200,393.15,11.53525,29775,47.64
2009,7,186,1230,409.9,10.0605,30295,43.71
2009,7,186,1300,415.6,9.2355,30.68,41245
2009,7,186,1330,448.7,11.3285,30935,40515
2009,7,186,1400,411.8,12.0505,30.92,40.28
2009,7,186,1430,393.5,10.7135,31.13,41.05
2009,7,186,1500,342.65,12247,31155,39.6
2009,7,186,1530,272.5,10.8705,31.22,39.26
2009,7,186,1600,196.85,9848,31235,40.58
2009,7,186,1630,115,8.32775,31.22,41645
2009,7,186,1700,35.17,5942,30.86,45.35
2009,7,186,1730,-28285,4.3945,30.2,46.69
2009,7,186,1800,-52.35,3.0585,29705,46495
2009,7,187,800,52.5,-8103,21.65,82.05
2009,7,187,830,115.6,-7.10175,22.84,76.4
2009,7,187,900,178,-5.41925,23995,70.2
2009,7,187,930,272.05,-3117,25.53,66765
2009,7,187,1000,340.85,-0.48925,26.73,62115
2009,7,187,1030,372.9,1.12375,27.76,57.22
2009,7,187,1100,389.4,4.09225,28585,53075
2009,7,187,1130,410.55,8.16825,29.72,50.99
2009,7,187,1200,418.45,13.06675,30155,47.76
2009,7,187,1230,425,10.7765,30775,44685
2009,7,187,1300,431.75,9.70275,31.07,41915
2009,7,187,1330,454.3,12.3255,31305,39155
2009,7,187,1400,450.95,12.7545,31455,38.92
2009,7,187,1430,406.4,11093,31605,38275
2009,7,187,1500,354.05,12454,31.83,38.7
2009,7,187,1530,281.55,11.21275,31.87,37615
2009,7,187,1600,208,10.0275,31925,39.5
2009,7,187,1630,124.5,8753,32.02,39285
2009,7,187,1700,36935,6.48625,31565,42585
2009,7,187,1730,-29465,4.89225,30495,47.19
2009,7,187,1800,-51.62,3.62375,29965,46015
2009,7,188,730,22.02,-7.0705,21.74,78.3
2009,7,188,800,39455,-6.6035,22165,75.75
2009,7,188,830,122.6,-5.73575,23705,68615
2009,7,188,900,128,-3.98275,24.58,68105
2009,7,188,930,170.55,-2448,25175,68545
2009,7,188,1000,241.85,-0.81875,25945,64.03
2009,7,188,1030,330.4,1.21625,27.04,61725
2009,7,188,1100,353.35,3.4795,27.9,57215
2009,7,188,1130,324.4,6.17725,28345,57605
2009,7,188,1200,378.5,8.4445,29.07,53505
2009,7,188,1230,444.05,8383,30.02,47045
2009,7,188,1300,427.7,9.09975,30465,42.73
2009,7,188,1330,320.7,11.4065,30.62,40.25
2009,7,188,1400,347.05,11.1115,30745,40285
2009,7,188,1430,314.45,10396,30895,39635
2009,7,188,1500,389.25,11.27875,31.21,40355
2009,7,188,1530,261.3,10465,31385,38.38
2009,7,188,1600,116.45,8068,,
2009,8,217,1530,313.6,,,
2009,8,217,1600,250.7,,,
2009,8,217,1630,137.65,5875,,
2009,8,217,1700,46145,8.8395,,
2009,8,217,1730,-28.59,7.46425,,
2009,8,217,1800,-61,6.15625,,
2009,8,218,600,-55.81,-7.86975,,
2009,8,218,630,-55205,-8.18725,,
2009,8,218,700,-45235,-8.43275,,
2009,8,218,730,3.2,-8.06425,,
2009,8,218,800,66225,-7.1245,,
2009,8,218,830,140.15,-5729,,
2009,8,218,900,233.25,-3.96675,,
2009,8,218,930,313.75,-2.12025,,
2009,8,218,1000,409.05,-0.66475,,
2009,8,218,1030,444.8,1.04675,,
2009,8,218,1100,454.25,5639,,
2009,8,218,1130,443.2,7.65375,,
2009,8,218,1200,471.95,10.93825,,
2009,8,218,1230,480.75,14.1995,,
2009,8,218,1300,487.35,14.03225,,
2009,8,218,1330,523.8,15.54,,
2009,8,218,1400,494.1,23978,,
2009,8,218,1430,460.25,24.3275,,
2009,8,218,1500,388.25,17196,,
2009,8,218,1530,315.1,10573,,
2009,8,218,1600,237,7.12675,,
2009,8,218,1630,144.55,4.34975,,
2009,8,218,1700,45.06,2.02825,,
2009,8,218,1730,-33.84,0.21025,,
2009,8,218,1800,-67935,-1.66075,,
2009,8,219,700,-26.75,-6.47,,
2009,8,219,730,10319,-5916,,
2009,8,219,800,75795,-4.59475,,
2009,8,219,830,155.55,-2604,,
2009,8,219,900,240.35,-0.07925,,
2009,8,219,930,317.3,2.7105,,
2009,8,219,1000,390.45,3.93225,,
2009,8,219,1030,448.45,5.7625,,
2009,8,219,1100,459.45,9986,,
2009,8,219,1130,458.45,11.22375,,
2009,8,219,1200,479.45,11.80525,,
2009,8,219,1230,486.75,14.84675,,
2009,8,219,1300,497.95,14.4825,,
2009,8,219,1330,530.1,16.00375,,
2009,8,219,1400,501.25,25795,,
2009,8,219,1430,451.35,26371,,
2009,8,219,1500,395.35,18993,,
2009,8,219,1530,326.75,11502,,
2009,8,219,1600,233.15,7225,,
2009,8,219,1630,144.45,4.2165,,
2009,8,219,1700,47.96,2.21725,,
2009,8,219,1730,-31455,0.2945,,
2009,8,219,1800,-71.03,-1476,,
2009,8,220,700,-52.26,,,
2009,8,220,730,5995,-5.3295,,
2009,8,220,800,73505,-4.18775,,
2009,8,220,830,152.85,-2.35825,,
2009,8,220,900,242.7,0.0312500000000004,,
2009,8,220,930,323.45,3.05975,,
2009,8,220,1000,388.95,4.04525,,
2009,8,220,1030,447.6,5.60825,,
2009,8,220,1100,467.05,9.7845,,
2009,8,220,1130,462.8,12.4515,,
2009,8,220,1200,479.85,12.47775,,
2009,8,220,1230,503.35,15878,,
2009,8,220,1300,503.9,15225,,
2009,8,220,1330,542.95,16608,,
2009,8,220,1400,510.3,26.7155,,
2009,8,220,1430,457.9,27.75075,,
2009,8,220,1500,401.35,18.8865,,
2009,8,220,1530,319.7,10825,,
2009,8,220,1600,232.45,6.67,,
2009,8,220,1630,141.05,3906,,
2009,8,220,1700,45.23,1.72475,,
2009,8,220,1730,-31.11,-0.0294999999999996,,
2009,8,220,1800,-66.74,-1.7855,,
2009,8,221,600,-55.79,-7.13025,,
2009,8,221,630,-51755,-7.1615,,
2009,8,221,700,-55.62,-6846,,
2009,8,221,730,3.23,-6.1305,,
2009,8,221,800,69.92,-5.0805,,
2009,8,221,830,150.35,-4.09175,,
2009,8,221,900,207.55,-2571,,
2009,8,221,930,323.45,-1496,,
2009,8,221,1000,397.45,-1202,,
2009,8,221,1030,452.1,0.31525,,
2009,8,221,1100,500.9,4.8185,,
2009,8,221,1130,506.5,6.44325,,
2009,8,221,1200,508.3,4.8495,,
2009,8,221,1230,503.2,7017,,
2009,8,221,1300,493.4,7.29225,,
2009,8,221,1330,481.8,12.01325,,
2009,8,221,1400,452.05,20.52325,,
2009,8,221,1430,464.75,20.93925,,
2009,8,221,1500,347.4,13.47325,,
2009,8,221,1530,295,6234,,
2009,8,221,1600,237.2,2866,,
2009,8,221,1630,144.65,-0.03925,,
2009,8,221,1700,47935,-2.01475,,
2009,8,221,1730,-36.58,-3.51525,,
2009,8,221,1800,-66.17,-4803,,
2009,8,222,730,-2.84,-5565,,
2009,8,222,800,83.18,-4525,,
2009,8,222,830,163,-3.1575,,
2009,8,222,900,246.75,-1745,,
2009,8,222,930,329.8,-0.0899999999999999,,
2009,8,222,1000,402.35,0.567500000000001,,
2009,8,222,1030,410.9,2.1255,,
2009,8,222,1100,524.05,6.12825,,
2009,8,222,1130,433.45,7.76925,,
2009,8,222,1200,493.35,6.77175,,
2009,8,222,1230,509.6,7.82475,,
2009,8,222,1300,462.4,8315,,
2009,8,222,1330,424.95,10.97,,
2009,8,222,1400,444.4,17395,,
2009,8,222,1430,318.5,15.6075,,
2009,8,222,1500,412.2,11.4325,,
2009,8,222,1530,334.6,7533,,
2009,8,222,1600,115.3,6.5605,,
2009,8,222,1630,113.1,3.97675,,
2009,8,222,1700,57.26,1.7955,,
2009,8,222,1730,-23879,0.00275000000000025,,
2009,8,222,1800,-59.96,-1.34075,,
2009,8,223,600,-54155,-4.95,,
2009,8,223,630,-49.76,-4.92,,
2009,8,223,700,-26985,-4.64,,
2009,8,223,730,20.36,-3.6875,,
2009,8,223,800,71025,-2.22,,
2009,8,223,830,149.75,-0.567499999999999,,
2009,8,223,900,233.5,1.0725,,
2009,8,223,930,321.8,2.9335,,
2009,8,223,1000,391.6,3971,,
2009,8,223,1030,461.9,5.53,,
2009,8,223,1100,480.7,9.72525,,
2009,8,223,1130,479.25,9.8475,,
2009,8,223,1200,487,9.04375,,
2009,8,223,1230,495.15,10.4725,,
2009,8,223,1300,496.9,11315,,
2009,8,223,1330,455.8,13425,,
2009,8,223,1400,510.5,24.16,,
2009,8,223,1430,464.35,28125,,
2009,8,223,1500,392.85,19355,,
2009,8,223,1530,311.55,12.9005,,
2009,8,223,1600,228.65,11.2355,,
2009,8,223,1630,136.6,6985,,
2009,8,223,1700,43745,4.39775,,
2009,8,223,1730,-32205,2.5685,,
2009,8,223,1800,-72.4,0.94575,,
2009,8,224,600,-47.76,-5.9225,,
2009,8,224,630,-47.42,-5.7675,,
2009,8,224,700,-32.75,-5.3175,,
2009,8,224,730,15.33,-4.3575,,
2009,8,224,800,82525,-2.9825,,
2009,8,224,830,160.85,-1.1475,,
2009,8,224,900,247.8,755,,
2009,8,224,930,325.15,2.6505,,
2009,8,224,1000,408,4153,,
2009,8,224,1030,455.3,6.19025,,
2009,8,224,1100,490.05,9.7765,,
2009,8,224,1130,465.2,10.1175,,
2009,8,224,1200,506.5,10.2275,,
2009,8,224,1230,496.75,11895,,
2009,8,224,1300,498.45,13555,,
2009,8,224,1330,527.85,15.9025,,
2009,8,224,1400,506.6,29.7,,
2009,8,224,1430,454.65,30.59325,,
2009,8,224,1500,402.15,21018,,
2009,8,224,1530,319.7,15432,,
2009,8,224,1600,233.05,12.49275,,
2009,8,224,1630,147.35,9.32025,,
2009,8,224,1700,27.1,6.1945,,
2009,8,224,1800,-69.13,2514,,
2009,8,225,600,-44355,-4632,20575,78.7
2009,8,225,630,-42075,-4.55425,20425,79.95
2009,8,225,700,-28565,-4.2385,20.74,78.35
2009,8,225,730,22735,-3.4305,21.2,76.55
2009,8,225,800,87.35,-2.25475,22.34,73.4
2009,8,225,830,167.65,-0.3495,24.15,68195
2009,8,225,900,258.45,2.41725,25.62,63825
2009,8,225,930,331.2,4.7035,26.62,59.31
2009,8,225,1000,467.2,6.21825,28.76,53
2009,8,225,1030,553.65,8.62125,29805,49.21
2009,8,225,1100,478.3,11.51125,30475,44.23
2009,8,225,1130,495.4,11318,31.55,39895
2009,8,225,1200,517.7,11.1985,31895,40.8
2009,8,225,1230,525.05,12.5535,32.47,38.57
2009,8,225,1300,528.35,13.75225,32935,36.4
2009,8,225,1330,501.55,14.61975,33.18,36835
2009,8,225,1400,449.3,27655,33685,33805
2009,8,225,1430,388.4,27.3215,34.17,32275
2009,8,225,1500,306.9,18.37825,34.54,29895
2009,8,225,1530,217.85,13.01075,34545,28.68
2009,8,225,1600,130.4,9.90325,34.49,29.27
2009,8,225,1630,44075,6748,34.34,30235
2009,8,225,1700,-21.75,4.6005,33915,31.34
2009,8,225,1730,-60855,2.61475,33.25,32.42
2009,8,225,1800,-69.56,0.80625,32.31,36.18
2009,8,226,600,-40115,-4.86675,22.74,70.5
2009,8,226,630,-26.26,-4949,22775,69.02
2009,8,226,700,22.05,-4.47675,24075,61695
2009,8,226,730,49.28,-3431,23.96,63695
2009,8,226,800,106.55,-2.1275,24.8,60.52
2009,8,226,830,168.35,-0.51125,24855,66.36
2009,8,226,900,329.65,1.3805,26515,62575
2009,8,226,930,407.4,3338,28065,58.44
2009,8,226,1000,468.55,4.50975,29215,51975
2009,8,226,1030,473.05,6.65725,30.07,50.67
2009,8,226,1100,467.8,9.38575,30.91,46075
2009,8,226,1130,493.6,9.37675,31.67,43.9
2009,8,226,1200,512.3,8.84975,32.55,40.71
2009,8,226,1230,517.15,10.84575,33335,36575
2009,8,226,1300,544.85,12204,33445,36175
2009,8,226,1330,490.4,12.98,33.5,36475
2009,8,226,1400,510.7,23202,33675,35.94
2009,8,226,1430,449.15,25.1425,33865,33.12
2009,8,226,1500,312.1,17071,33.68,35.22
2009,8,226,1530,212.55,11.72825,33805,35.52
2009,8,226,1600,114.8,7.82775,33.57,36695
2009,8,226,1630,45436,5.61375,33265,37035
2009,8,226,1700,-5.6745,3.2135,32565,40625
2009,8,226,1730,-48.36,1.3375,32065,40675
2009,8,226,1800,-69.21,-0.4245,31.67,36.46
2009,8,227,600,-50.84,-5.1385,23.98,56.51
2009,8,227,630,-38245,-5.14625,23145,60.42
2009,8,227,700,22903,-4887,23.02,60.19
2009,8,227,730,122.9,-3.81975,23445,60.21
2009,8,227,800,157.1,-2.28425,24.06,62.92
2009,8,227,830,216.75,-0.6405,25.53,59835
2009,8,227,900,202.7,1.77725,26.8,57
2009,8,227,930,290.1,3.16925,27.43,56775
2009,8,227,1000,330.45,4.3995,28.08,55785
2009,8,227,1030,339.95,5.86325,29.24,50.86
2009,8,227,1100,461.7,8.65225,30.6,43315
2009,8,227,1130,481.3,9.4565,31275,41.63
2009,8,227,1200,528.75,9.51675,32015,38545
2009,8,227,1230,292.2,10.1165,32245,37.86
2009,8,227,1300,422,9.38125,32145,41245
2009,8,227,1330,508.4,12301,33.05,38.42
2009,8,227,1400,426.7,22.8125,33805,31.49
2009,8,227,1430,332.3,22.2175,33935,30455
2009,8,227,1500,300.2,14.7815,34.33,29625
2009,8,227,1530,210.6,9879,34.32,28.13
2009,8,227,1600,93.02,6391,34.1,29.71
2009,8,227,1630,60675,3.6035,33.62,31795
2009,8,227,1700,-19064,1.77,33.25,33815
2009,8,227,1730,-59.66,0.00799999999999956,32785,34755
2009,8,227,1800,-68895,-1743,32175,34.73
2009,8,228,600,-49345,-6.1775,22045,64495
2009,8,228,630,-35015,-6.12725,21.69,66455
2009,8,228,700,25.0435,-5.82025,21945,65495
2009,8,228,730,114.2,-4.69175,22625,63.64
2009,8,228,800,171.7,-2.6795,23995,62.18
2009,8,228,830,260.35,-1.04325,25475,59315
2009,8,228,900,336,0.89,26995,54.72
2009,8,228,930,407.7,2.6595,28.57,51245
2009,8,228,1000,460.35,3935,29925,46.57
2009,8,228,1030,470.05,7.21875,31.4,40.21
2009,8,228,1100,467.5,10.2585,32355,35.24
2009,8,228,1130,482.75,9.1795,33.01,32455
2009,8,228,1200,488.35,8.00925,33515,30755
2009,8,228,1230,491.75,9.25725,33.88,29.29
2009,8,228,1300,521.1,10.67575,34385,29.48
2009,8,228,1330,480.5,12.80375,34.64,28685
2009,8,228,1400,431.05,24.58025,34965,27.41
2009,8,228,1430,365.45,22.68825,35225,26425
2009,8,228,1500,293.35,14.05975,35.32,26725
2009,8,228,1530,213.6,9.55425,35275,27915
2009,8,228,1600,125.35,6.6585,35165,28875
2009,8,228,1630,43505,4.28225,34865,29.47
2009,8,228,1700,-17.3995,2373,34575,31.2
2009,8,228,1730,-54.69,0.747500000000001,33.84,33195
2009,8,228,1800,-65335,-0.8545,32745,36.66
2009,8,229,600,-33.6,-4.53425,24.32,59425
2009,8,229,630,-21345,-4.56875,24,61.05
2009,8,229,700,67345,-4.1065,24345,59475
2009,8,229,730,111.55,-2.88075,25.39,55.84
2009,8,229,800,202.4,-1505,25.99,57.05
2009,8,229,830,262.8,-0.0912500000000001,26965,58.82
2009,8,229,900,362.95,1556,28.38,56.06
2009,8,229,930,394.8,3893,29.88,52065
2009,8,229,1000,449.1,4.64975,30385,47545
2009,8,229,1030,463.3,6.0705,31.04,45.16
2009,8,229,1100,477.65,7.42825,31.97,43.53
2009,8,229,1130,497.65,7.21875,32835,41045
2009,8,229,1200,495.9,7256,33.54,37.63
2009,8,229,1230,512.05,9.64525,34.24,35635
2009,8,229,1300,491.8,11.54575,34825,32.73
2009,8,229,1330,291.4,12788,34735,33145
2009,8,229,1400,113.5,13.30925,34.45,32455
2009,8,229,1430,116255,8165,34.21,34.61
2009,8,229,1500,77.62,5727,33.77,35.03
2009,8,229,1530,150.8,4.3275,34135,33775
2009,8,229,1600,201.45,4038,35225,35175
2009,8,229,1630,92.15,4.03875,34.41,40.81
2009,8,229,1700,-7.2265,2.5935,30115,56.36
2009,8,229,1730,-18985,-1346,25935,68815
2009,8,229,1800,-21.32,-3.39025,25095,71.5
2009,8,230,500,-34645,-4.26825,20.52,93.1
2009,8,230,530,-25.62,-4295,20.18,94.15
2009,8,230,600,-23145,-4.14225,19.97,94.75
2009,8,230,630,-8655,-4.1305,20.01,94.5
2009,8,230,700,33875,-3.7785,20.58,92.25
2009,8,230,730,96.35,-3.0265,22045,87.3
2009,8,230,800,182.4,-2.07575,23.28,82.65
2009,8,230,830,262.95,-0.67575,24415,79.6
2009,8,230,900,339.75,883,25.7,74.3
2009,8,230,930,415.55,2.7405,26.91,69875
2009,8,230,1000,461.15,4065,28015,67.88
2009,8,230,1030,486.5,5.1625,29.02,64555
2009,8,230,1100,480.3,6.3975,30.37,58045
2009,8,230,1130,501.15,7317,31365,52425
2009,8,230,1200,509.65,8.2165,32675,46.77
2009,8,230,1230,528.75,11902,33505,42605
2009,8,230,1300,375.35,12.54,33.96,40285
2009,8,230,1330,234,12.12125,33775,42385
2009,8,230,1400,154.35,12064,33.86,41.01
2009,8,230,1430,143835,9.0475,33825,41.96
2009,8,230,1500,163.8,6.8245,33.5,42.89
2009,8,230,1530,174.95,6564,34.17,43455
2009,8,230,1600,144.65,5.71725,34.08,40905
2009,8,230,1630,77.11,4.56925,34.69,41405
2009,8,230,1700,-10683,3.17425,33.88,43.31
2009,8,230,1730,-32075,1.6495,33.81,39.06
2009,8,230,1800,-53815,306,31755,52285
2009,8,231,600,-40075,-4.2385,25.48,58.88
2009,8,231,630,-29285,-4.29625,25.44,58725
2009,8,231,700,7.9105,-3.93975,25355,59305
2009,8,231,730,50455,-3.25725,26.17,54.59
2009,8,231,800,71.75,-2249,26655,52.97
2009,8,231,830,112.85,-0.8465,26.79,56445
2009,8,231,900,206.5,0.48425,27.21,59.39
2009,8,231,930,385.6,2.55575,29.01,55.61
2009,8,231,1000,420.85,4.5705,30655,47015
2009,8,231,1030,484.5,5.17325,31.9,40.94
2009,8,231,1100,477.15,5.87975,32955,36.5
2009,8,231,1130,491.8,6.05525,33.8,32.65
2009,8,231,1200,420.4,6.93,34.26,31735
2009,8,231,1230,398.85,8677,34215,31855
2009,8,231,1300,524.45,10.65425,34.89,30.65
2009,8,231,1330,483.8,16.09525,35.23,29805
2009,8,231,1400,439.65,23.83675,35555,29.85
2009,8,231,1430,382.65,18.93725,35.75,30395
2009,8,231,1500,303.6,12.37925,35.91,29775
2009,8,231,1530,222.05,7.90025,35.95,30445
2009,8,231,1600,141.95,5.14725,35995,31.13
2009,8,231,1630,53015,3.1975,35675,31.15
2009,8,231,1700,-8.7695,1.4875,35.08,31685
2009,8,231,1730,-49365,-0.0950000000000006,34495,32.78
2009,8,231,1800,-57765,-1.8335,34215,32.36
2009,8,231,2230,-70535,-5.05975,28665,51185
2009,8,231,2300,-96515,-5.02925,28.69,50365
2009,8,232,100,-101.65,-4.72175,25835,74.23
2009,8,232,130,-69.05,-5289,24635,77.95
2009,8,232,200,11915,10.46,23.58,79.05
2009,8,232,230,40425,6185,24585,79.15
2009,8,232,300,4015,1.9,23.85,86.85
2009,8,232,330,-4062,1.7905,24185,82.15
2009,8,232,400,4.6875,1.3975,23.73,83.25
2009,8,232,430,24755,889,23.3,85.9
2009,8,232,530,-4.9,0.0757499999999998,23.03,88.6
2009,8,232,600,-27745,-0.10575,23.12,88.7
2009,8,232,630,-31245,-281,22.98,89.5
2009,8,232,700,-23.66,-0.48125,22.92,89.5
2009,8,232,730,70335,-0.25775,23.18,88.7
2009,8,232,800,47.04,1.18925,24.1,84.35
2009,8,232,830,67535,1.46125,24205,85
2009,8,232,900,118.7,2.07,24505,83.65
2009,8,232,930,349.65,3.44075,25265,81.35
2009,8,232,1000,364.15,5.39025,25.99,78.95
2009,8,232,1030,436.95,6.9185,27065,75.55
2009,8,232,1100,204.15,8.05575,27035,74.4
2009,8,232,1130,70.7,6.08375,26.66,77.5
2009,8,232,1200,205.2,5.34675,26645,78.65
2009,8,232,1230,112.15,5.40325,26435,78.95
2009,8,232,1300,219.35,4.55575,26355,79.05
2009,8,232,1330,108675,6306,25.91,81.3
2009,8,232,1400,21635,3.2325,23785,88.1
2009,8,232,1430,123.6,2134,23145,90.3
2009,8,232,1500,86135,2.5385,22.82,88.1
2009,8,232,1530,99.25,0.6575,22815,86.55
2009,8,232,1600,80.95,0.2145,22945,84.1
2009,8,232,1630,28.76,-0.8915,22875,83.65
2009,8,232,1700,-1.63,-2007,22655,83.9
2009,8,232,1730,-7.2935,-2.73825,22495,80.85
2009,8,232,1800,-6356,-3527,22235,80
2009,8,233,600,-34.98,-5.46675,16055,88.65
2009,8,233,630,-11.9485,-5337,15875,88.8
2009,8,233,700,20.09,-4786,16.07,87.15
2009,8,233,730,52375,-4.10875,16255,85.7
2009,8,233,800,94.05,-3.13975,16.46,83.7
2009,8,233,830,196.55,-2.19775,16815,81.35
2009,8,233,900,345.85,-1.3475,17595,77.15
2009,8,233,930,214.75,-0.0324999999999998,17.93,75.6
2009,8,233,1000,310.4,1.00275,18.35,74.15
2009,8,233,1030,415.7,2216,19505,71.24
2009,8,233,1100,410.05,3.7,20365,68.98
2009,8,233,1130,485,4.89525,20.96,66895
2009,8,233,1200,537.65,6.50725,21.78,64.54
2009,8,233,1230,548.65,9.36525,22.31,62.46
2009,8,233,1300,550.2,10103,23195,59635
2009,8,233,1330,515.55,17659,23995,55865
2009,8,233,1400,378.6,28.26825,24405,54.5
2009,8,233,1430,304.05,17.7075,24665,52.76
2009,8,233,1500,203.4,9.97675,24.65,54105
2009,8,233,1530,230.1,6.5075,24.83,52.99
2009,8,233,1600,130.15,3864,24.92,53405
2009,8,233,1630,58525,1.7295,24645,56465
2009,8,233,1700,7.2505,0.64,24.81,56305
2009,8,233,1730,-8.4595,-0.4975,23985,57575
2009,8,233,1800,-23.46,-1761,23.63,59.59
2009,8,234,600,-31.57,-5.46075,16455,80.75
2009,8,234,630,-24435,-5.71675,16305,82.55
2009,8,234,700,17365,-5.43325,16.52,82.65
2009,8,234,730,102.95,-4.6125,17.19,80.6
2009,8,234,800,145.1,-3.0575,18195,75.35
2009,8,234,830,262.35,-1.7075,19.33,72065
2009,8,234,900,332.35,-0.407500000000001,20.18,69.11
2009,8,234,930,415.65,1.48275,21025,67265
2009,8,234,1000,449.25,2.68025,22.01,64515
2009,8,234,1030,459.25,3.54425,23.22,60715
2009,8,234,1100,491.6,4885,24.35,54735
2009,8,234,1130,515.2,6.0745,25.58,51.95
2009,8,234,1200,538.8,8315,26.65,46925
2009,8,234,1230,536.8,13.0025,27.16,47.87
2009,8,234,1300,529.2,13861,27.34,49605
2009,8,234,1330,510.2,22.03875,28085,49.77
2009,8,234,1400,471.45,29.51975,28.46,49175
2009,8,234,1430,295.95,21.62675,28625,50.59
2009,8,234,1500,217.55,14.41625,28705,52.66
2009,8,234,1530,210.7,10.82525,29265,51535
2009,8,234,1600,162.25,8.5,29295,51055
2009,8,234,1630,34685,6.3085,28925,54.2
2009,8,234,1700,27675,4.38575,28.14,57.95
2009,8,234,1730,-30.81,2.76625,27575,60435
2009,8,234,1800,-40225,1.0825,27.03,61.86
2009,8,235,600,-36.9,-2.57425,21.09,87.4
2009,8,235,630,-26.81,-2.78075,21035,86.8
2009,8,235,700,27905,-2.73775,21355,83.75
2009,8,235,730,105.2,-2028,21985,80.85
2009,8,235,800,193.05,-0.66425,22945,77.95
2009,8,235,830,289.9,0.7365,24145,74.6
2009,8,235,900,267.35,2.00575,25.27,71.7
2009,8,235,930,439.15,3.4565,26.42,67.68
2009,8,235,1000,449.95,5.34875,27125,63.52
2009,8,235,1030,435,6.13675,27.55,63.52
2009,8,235,1100,526.3,7491,27755,61.43
2009,8,235,1130,530.2,8.23425,28165,58.97
2009,8,235,1200,543.1,8944,28795,56905
2009,8,235,1230,390.45,13.73275,29.03,55775
2009,8,235,1300,463.4,13.2525,29.4,54445
2009,8,235,1330,524.8,21.07825,29935,52.44
2009,8,235,1400,422.25,27.71575,30.52,51995
2009,8,235,1430,398.8,18704,31215,50.37
2009,8,235,1500,301.95,11.96125,31795,48.38
2009,8,235,1530,240.7,8.62875,31.68,47.21
2009,8,235,1600,153.55,5.82125,31375,48.7
2009,8,235,1630,69545,3794,31095,49625
2009,8,235,1700,-5754,2,30475,51325
